mode,group,edge_recall,out_of_scope_miss_edge,edge_pred_total,recall_recovery_fraction_vs_naive,cost_fraction_vs_naive,rescued_event_scope_precision,rescued_changed_edge_precision,rescued_true_changed_fraction,rescued_true_scope_context_fraction,rescued_false_scope_fraction,event_scope_precision_at_budget,changed_edge_precision_at_budget,event_scope_recall_at_budget,changed_edge_recall_at_budget,event_scope_ap,event_scope_auroc,changed_edge_ap,changed_edge_auroc,full_edge,changed_edge,context_edge,add,delete
base,overall,0.20114122681883023,0.7988587731811697,14150,,,,,,,,,,,,,,,,0.9688921784182685,0.07275320970042796,0.982779202405164,0.021994134897360705,0.12083333333333333
completion_only,overall,0.2949358059914408,0.7050641940085592,23627,0.150802752293578,0.09217974905164868,0.12008019415426818,0.02775139812176849,0.02775139812176849,0.09232879603249973,0.8799198058457318,0.12008019415426822,0.02775139812176849,0.2571170356981473,0.15080275229357798,0.11174171196083865,0.7776842803656479,0.027430444682410005,0.6689541494548843,0.9574634825957289,0.10485021398002853,0.9706760102573172,0.045454545454545456,0.16111111111111112
guard_only,overall,0.2956490727532097,0.7043509272467903,23627,0.15194954128440363,0.09217974905164868,0.11691463543315395,0.02796243536984278,0.02796243536984278,0.08895220006331117,0.883085364566846,0.11691463543315395,0.02796243536984278,0.25033890646181656,0.15194954128440366,0.11018875611620255,0.7781341531108369,0.027111436248919287,0.672429742976567,0.9580512440951738,0.10556348074179743,0.97126182686356,0.04985337243401759,0.15833333333333333
product,overall,0.29529243937232524,0.7047075606276747,23627,0.1513761467889908,0.09217974905164868,0.11870845204178537,0.027856916745805635,0.027856916745805635,0.09085153529597974,0.8812915479582146,0.11870845204178537,0.027856916745805635,0.254179846362404,0.15137614678899083,0.1116702514593277,0.7792254486363163,0.027202929925481113,0.671329652282812,0.9579859372619022,0.10556348074179743,0.9711955080024759,0.04838709677419355,0.1597222222222222
guard_then_completion,overall,0.2956490727532097,0.7043509272467903,23627,0.15194954128440363,0.09217974905164868,0.11691463543315395,0.02796243536984278,0.02796243536984278,0.08895220006331117,0.883085364566846,0.11691463543315395,0.02796243536984278,0.25033890646181656,0.15194954128440366,0.11018871474578486,0.7781341760757134,0.02711144281089853,0.6724297826908276,0.9580512440951738,0.10556348074179743,0.97126182686356,0.04985337243401759,0.15833333333333333
oracle_guard_then_completion,overall,0.775320970042796,0.22467902995720399,23627,0.9231651376146787,0.09217974905164868,0.41215574548907885,0.1698849846997995,0.1698849846997995,0.2422707607892793,0.5878442545109211,0.4121557454890788,0.1698849846997995,0.8825124265702666,0.9231651376146789,1.0,1.0,0.2941286279520857,0.9809566205442642,0.9647451945055184,0.43794579172610554,0.9729087452471483,0.6011730205278593,0.2833333333333333
naive_induced_closure_reference,overall,0.8231098430813124,0.1768901569186876,116960,,,,,,,,,,,,,,,,0.8374839454034874,0.2845934379457917,0.8460518171367937,0.38563049853372433,0.18888888888888888
